month,order_date,identifier,order_num,sub_order_num,order_status,manifesttime,sup_name,state,pin,reseller_state,reseller_pin,gstin,hsn_code,gst_amount,gst_rate,end_customer_pin,end_customer_state,meesho_price,net_commission,commission_gst,adj,shipping_charges_total,quantity,penalty,cancel_return_date,gst,taxable_shipping,shipping_gst_18_percent,meesho_price_plus_shipping_charges_total,tcs_taxable_amount,end_customer_state_new,financial_year,month_number,supplier_id
2023-06-01,2023-06-18,8icvx,700185169460,700185169460_1,rto,2023-06-18,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,606804,Tamil Nadu,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-27,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-25,8icvx,777590404164,777590404164_1,rto,2023-05-25,AFLOAT,Gujarat,383315,Andhra Pradesh,517237,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,517299,Andhra Pradesh,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-03,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-26,8icvx,607378708647,607378708647_1,rto,2023-05-26,AFLOAT,Gujarat,383315,Andhra Pradesh,522403,24ABVFA4063H1ZA,500720,14.44000000000000,5.00,522403,Andhra Pradesh,303,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-07,1.050000,60.9523809523810,10.971428571428570,303,288.5714285714286,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-27,8icvx,176308529475,176308529475_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,14.38000000000000,5.00,621704,Tamil Nadu,302,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-02,1.050000,60.9523809523810,10.971428571428570,302,287.6190476190476,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-20,8icvx,561483118987,561483118987_1,rto,2023-06-20,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.76000000000000,5.00,508277,Andhra Pradesh,289,0.000000000000000000,0.00000000000000,66,0,1,0.0,2023-06-26,1.050000,62.8571428571429,11.314285714285713,289,275.2380952380952,TELANGANA,2023,6,188451
2023-06-01,2023-06-14,8icvx,521778460663,521778460663_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Andhra Pradesh,534006,24ABVFA4063H1ZA,500720,15.62000000000000,5.00,534006,Andhra Pradesh,328,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-23,1.050000,99.0476190476190,17.828571428571426,328,312.3809523809524,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-17,8icvx,562521891654,562521891654_1,rto,2023-06-18,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,517507,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-25,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-07,8icvx,813019097935,813019097935_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Andaman and Nicobar Islands,744106,24ABVFA4063H1ZA,5407,15.68000000000000,5.00,744102,Andaman and Nicobar Islands,329,0.000000000000000000,0.00000000000000,114,0,1,0.0,2023-06-22,1.050000,108.5714285714286,19.542857142857140,329,313.3333333333333,ANDAMAN AND NICOBAR ISLANDS,2023,6,188451
2023-06-01,2023-06-01,8icvx,703521583512,703521583512_1,Return,2023-06-02,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,5407,22.10000000000000,5.00,500011,Telangana,464,0.000000000000000000,0.00000000000000,94,0,1,0.0,2023-06-09,1.050000,89.5238095238095,16.114285714285714,464,441.9047619047619,TELANGANA,2023,6,188451
2023-06-01,2023-06-13,8icvx,296072918706,296072918706_1,rto,2023-06-13,AFLOAT,Gujarat,383315,Rajasthan,313324,24ABVFA4063H1ZA,500720,14.58000000000000,5.00,313301,Rajasthan,306,0.000000000000000000,0.00000000000000,71,0,1,0.0,2023-06-21,1.050000,67.6190476190476,12.171428571428570,306,291.4285714285714,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-12,8icvx,690094634294,690094634294_1,rto,2023-06-12,AFLOAT,Gujarat,383315,Tamil Nadu,631501,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,631501,Tamil Nadu,299,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-22,1.050000,60.9523809523810,10.971428571428570,299,284.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-20,8icvx,605053214549,605053214549_1,rto,2023-06-20,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,636807,Tamil Nadu,274,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-27,1.050000,60.9523809523810,10.971428571428570,274,260.9523809523810,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-20,8icvx,380766720941,380766720941_1,rto,2023-06-20,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,13.52000000000000,5.00,502278,Telangana,284,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-25,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,TELANGANA,2023,6,188451
2023-06-01,2023-06-18,8icvx,136310838186,136310838186_1,rto,2023-06-18,AFLOAT,Gujarat,383315,Odisha,492001,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,764074,Odisha,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-26,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,CHHATTISGARH,2023,6,188451
2023-06-01,2023-06-02,8icvx,501834531080,501834531080_1,Return,2023-06-03,AFLOAT,Gujarat,383315,Westbengal,742122,24ABVFA4063H1ZA,540710,15.20000000000000,5.00,742123,Westbengal,319,0.000000000000000000,0.00000000000000,81,0,1,0.0,2023-06-15,1.050000,77.1428571428571,13.885714285714284,319,303.8095238095238,WEST BENGAL,2023,6,188451
2023-06-01,2023-06-16,8icvx,510535286727,510535286727_1,Return,2023-06-17,AFLOAT,Gujarat,383315,Andhra Pradesh,518301,24ABVFA4063H1ZA,5407,23.20000000000000,5.00,518301,Andhra Pradesh,487,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-24,1.050000,84.7619047619048,15.257142857142856,487,463.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-19,8icvx,713350602403,713350602403_1,rto,2023-06-19,AFLOAT,Gujarat,383315,Tamil Nadu,602025,24ABVFA4063H1ZA,540710,15.82000000000000,5.00,602105,Tamil Nadu,332,0.000000000000000000,0.00000000000000,114,0,1,0.0,2023-06-29,1.050000,108.5714285714286,19.542857142857140,332,316.1904761904762,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-13,8icvx,856065029642,856065029642_1,rto,2023-06-13,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,600103,Tamil Nadu,274,0.000000000000000000,0.00000000000000,63,0,1,0.0,2023-06-24,1.050000,60.0000000000000,10.799999999999999,274,260.9523809523810,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-20,8icvx,323673125431,323673125431_1,Return,2023-06-20,AFLOAT,Gujarat,383315,Karnataka,null,24ABVFA4063H1ZA,5407,24.14000000000000,5.00,561209,Karnataka,507,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-28,1.050000,84.7619047619048,15.257142857142856,507,482.8571428571428,KARNATAKA,2023,6,188451
2023-06-01,2023-05-31,8icvx,521644057563,521644057563_1,rto,2023-06-01,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.34000000000000,5.00,518360,Andhra Pradesh,301,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-06,1.050000,60.9523809523810,10.971428571428570,301,286.6666666666666,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-25,8icvx,769300416960,769300416960_1,rto,2023-05-25,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,625020,Tamil Nadu,274,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-08,1.050000,61.9047619047619,11.142857142857142,274,260.9523809523810,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-03,8icvx,341126515522,341126515522_1,rto,2023-06-04,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,607802,Tamil Nadu,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-09,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-22,8icvx,963048582340,963048582340_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Karnataka,560026,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,560026,Karnataka,219,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-02,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,KARNATAKA,2023,6,188451
2023-05-01,2023-05-25,8icvx,344072139410,344072139410_1,rto,2023-05-26,AFLOAT,Gujarat,383315,Karnataka,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,560078,Karnataka,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-09,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,KARNATAKA,2023,6,188451
2023-06-01,2023-06-23,8icvx,370764354635,370764354635_1,Return,2023-06-23,AFLOAT,Gujarat,383315,Rajasthan,302017,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,302017,Rajasthan,300,0.000000000000000000,0.00000000000000,98,0,1,0.0,2023-06-28,1.050000,93.3333333333333,16.799999999999997,300,285.7142857142857,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-25,8icvx,346361874578,346361874578_1,rto,2023-06-25,AFLOAT,Gujarat,383315,Madhya Pradesh,473990,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,473990,Madhya Pradesh,217,0.000000000000000000,0.00000000000000,0,71,1,0.0,2023-06-30,1.050000,67.6190476190476,12.171428571428570,288,274.2857142857143,MADHYA PRADESH,2023,6,188451
2023-05-01,2023-05-28,8icvx,439462193687,439462193687_1,rto,2023-05-29,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,638102,Tamil Nadu,218,0.000000000000000000,0.00000000000000,0,72,1,0.0,2023-06-27,1.050000,68.5714285714286,12.342857142857142,290,276.1904761904762,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-18,8icvx,794532514122,794532514122_1,rto,2023-06-18,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,611112,Tamil Nadu,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-25,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-27,8icvx,994901413756,994901413756_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,635001,Tamil Nadu,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-06,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-29,8icvx,144869197839,144869197839_1,rto,2023-05-29,AFLOAT,Gujarat,383315,Telangana,500094,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,500094,Telangana,219,0.000000000000000000,0.00000000000000,0,71,1,0.0,2023-06-06,1.050000,67.6190476190476,12.171428571428570,290,276.1904761904762,TELANGANA,2023,6,188451
2023-06-01,2023-06-17,8icvx,249149770408,249149770408_1,rto,2023-06-17,AFLOAT,Gujarat,383315,Andhra Pradesh,533293,24ABVFA4063H1ZA,540710,14.62000000000000,5.00,533293,Andhra Pradesh,307,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-23,1.050000,84.7619047619048,15.257142857142856,307,292.3809523809524,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-20,8icvx,914615029439,914615029439_1,Return,2023-06-21,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,515765,Andhra Pradesh,300,0.000000000000000000,0.00000000000000,66,0,1,0.0,2023-06-29,1.050000,62.8571428571429,11.314285714285713,300,285.7142857142857,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-27,8icvx,997884233079,997884233079_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.10000000000000,5.00,533401,Andhra Pradesh,275,0.000000000000000000,0.00000000000000,74,0,1,0.0,2023-06-04,1.050000,70.4761904761905,12.685714285714283,275,261.9047619047619,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-17,8icvx,974482228530,974482228530_1,rto,2023-05-17,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.72000000000000,5.00,521178,Andhra Pradesh,225,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-02,1.050000,61.9047619047619,11.142857142857142,290,276.1904761904762,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,397058580786,397058580786_1,rto,2023-06-16,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,509102,Andhra Pradesh,274,0.000000000000000000,0.00000000000000,63,0,1,0.0,2023-06-23,1.050000,60.0000000000000,10.799999999999999,274,260.9523809523810,TELANGANA,2023,6,188451
2023-06-01,2023-06-25,8icvx,608382869180,608382869180_1,rto,2023-06-25,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,516215,Andhra Pradesh,274,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-30,1.050000,60.9523809523810,10.971428571428570,274,260.9523809523810,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-09,8icvx,290983371851,290983371851_1,rto,2023-06-09,AFLOAT,Gujarat,383315,Themilnadu,636302,24ABVFA4063H1ZA,500720,12.96000000000000,5.00,636005,Themilnadu,272,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-17,1.050000,59.0476190476190,10.628571428571428,272,259.0476190476190,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-18,8icvx,393241377614,393241377614_1,rto,2023-05-19,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,14.00000000000000,5.00,605402,Tamil Nadu,294,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-07,1.050000,83.8095238095238,15.085714285714285,294,280.0000000000000,TAMIL NADU,2023,6,188451
2023-06-01,2023-05-31,8icvx,232728098478,232728098478_1,Return,2023-05-31,AFLOAT,Gujarat,383315,Andhra Pradesh,533450,24ABVFA4063H1ZA,540710,13.34000000000000,5.00,533102,Andhra Pradesh,280,0.000000000000000000,0.00000000000000,63,0,1,0.0,2023-06-07,1.050000,60.0000000000000,10.799999999999999,280,266.6666666666666,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-10,8icvx,553728543620,553728543620_1,rto,2023-06-10,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,516001,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,64,1,0.0,2023-06-26,1.050000,60.9523809523810,10.971428571428570,283,269.5238095238095,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-04,8icvx,256788650736,256788650736_1,rto,2023-06-05,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,532409,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,72,1,0.0,2023-06-12,1.050000,68.5714285714286,12.342857142857142,290,276.1904761904762,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-02,8icvx,624129674223,624129674223_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,508116,Telangana,218,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-10,1.050000,75.2380952380952,13.542857142857143,297,282.8571428571428,TELANGANA,2023,6,188451
2023-06-01,2023-06-22,8icvx,125139818341,125139818341_1,rto,2023-06-22,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.72000000000000,5.00,534235,Andhra Pradesh,288,0.000000000000000000,0.00000000000000,66,0,1,0.0,2023-06-27,1.050000,62.8571428571429,11.314285714285713,288,274.2857142857143,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-22,8icvx,890762925431,890762925431_1,rto,2023-05-22,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,14.34000000000000,5.00,508213,Telangana,301,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-02,1.050000,61.9047619047619,11.142857142857142,301,286.6666666666666,TELANGANA,2023,6,188451
2023-05-01,2023-05-30,8icvx,287253250013,287253250013_1,rto,2023-05-30,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,534340,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-12,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-03,8icvx,916952797533,916952797533_1,rto,2023-06-04,AFLOAT,Gujarat,383315,Andaman and Nicobar Islands,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,362030,Andaman and Nicobar Islands,219,0.000000000000000000,0.00000000000000,0,63,1,0.0,2023-06-24,1.050000,60.0000000000000,10.799999999999999,282,268.5714285714286,GUJARAT,2023,6,188451
2023-06-01,2023-06-02,8icvx,218639300739,218639300739_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,540710,15.44000000000000,5.00,425201,Maharashtra,324,0.000000000000000000,0.00000000000000,105,0,1,0.0,2023-06-07,1.050000,100.0000000000000,18.000000000000000,324,308.5714285714286,MAHARASHTRA,2023,6,188451
2023-05-01,2023-05-21,8icvx,665072225534,665072225534_1,rto,2023-05-21,AFLOAT,Gujarat,383315,Maharashtra,null,24ABVFA4063H1ZA,540710,10.48000000000000,5.00,431513,Maharashtra,220,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-03,1.050000,61.9047619047619,11.142857142857142,285,271.4285714285714,MAHARASHTRA,2023,6,188451
2023-06-01,2023-06-02,8icvx,788697072091,788697072091_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,632301,Tamil Nadu,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-10,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-22,8icvx,859873103025,859873103025_1,Return,2023-06-23,AFLOAT,Gujarat,383315,Maharashtra,412303,24ABVFA4063H1ZA,540710,15.24000000000000,5.00,412303,Maharashtra,320,0.000000000000000000,0.00000000000000,82,0,1,0.0,2023-06-30,1.050000,63.8095238095238,11.485714285714286,305,290.4761904761905,MAHARASHTRA,2023,6,188451
2023-06-01,2023-06-11,8icvx,514823791311,514823791311_1,rto,2023-06-12,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,14.62000000000000,5.00,523331,Andhra Pradesh,307,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-23,1.050000,83.8095238095238,15.085714285714285,307,292.3809523809524,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-14,8icvx,502762448840,502762448840_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Karnataka,null,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,587314,Karnataka,274,0.000000000000000000,0.00000000000000,63,0,1,0.0,2023-06-19,1.050000,60.0000000000000,10.799999999999999,274,260.9523809523810,KARNATAKA,2023,6,188451
2023-05-01,2023-05-17,8icvx,600974842134,600974842134_1,rto,2023-05-18,AFLOAT,Gujarat,383315,Andhra Pradesh,524126,24ABVFA4063H1ZA,500720,14.58000000000000,5.00,524126,Andhra Pradesh,306,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-02,1.050000,99.0476190476190,17.828571428571426,306,291.4285714285714,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-18,8icvx,422905599550,422905599550_1,rto,2023-06-18,AFLOAT,Gujarat,383315,Bihar,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,852221,Bihar,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-28,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,BIHAR,2023,6,188451
2023-06-01,2023-06-09,8icvx,862969330760,862969330760_1,rto,2023-06-09,AFLOAT,Gujarat,383315,Karnataka,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,583111,Karnataka,218,0.000000000000000000,0.00000000000000,0,72,1,0.0,2023-06-14,1.050000,68.5714285714286,12.342857142857142,290,276.1904761904762,KARNATAKA,2023,6,188451
2023-06-01,2023-06-19,8icvx,134565944615,134565944615_1,rto,2023-06-20,AFLOAT,Gujarat,383315,Tamil Nadu,602106,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,602106,Tamil Nadu,274,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-30,1.050000,60.9523809523810,10.971428571428570,274,260.9523809523810,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-10,8icvx,717449689876,717449689876_1,rto,2023-06-10,AFLOAT,Gujarat,383315,Andhra Pradesh,530040,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,530040,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-17,1.050000,76.1904761904762,13.714285714285714,299,284.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-02,8icvx,387978731667,387978731667_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,533450,24ABVFA4063H1ZA,540710,13.34000000000000,5.00,533102,Andhra Pradesh,280,0.000000000000000000,0.00000000000000,63,0,1,0.0,2023-06-07,1.050000,60.0000000000000,10.799999999999999,280,266.6666666666666,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-14,8icvx,777306282401,777306282401_1,Return,2023-06-14,AFLOAT,Gujarat,383315,Telangana,500067,24ABVFA4063H1ZA,500720,14.20000000000000,5.00,500067,Telangana,298,0.000000000000000000,0.00000000000000,94,0,1,0.0,2023-06-28,1.050000,89.5238095238095,16.114285714285714,298,283.8095238095238,TELANGANA,2023,6,188451
2023-06-01,2023-05-31,8icvx,611325280252,611325280252_1,rto,2023-05-31,AFLOAT,Gujarat,383315,Uttar Pradesh,null,24ABVFA4063H1ZA,540710,30.86000000000000,5.00,229307,Uttar Pradesh,648,0.000000000000000000,0.00000000000000,210,0,2,0.0,2023-06-09,1.050000,200.0000000000000,36.000000000000000,648,617.1428571428571,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-17,8icvx,797067217473,797067217473_1,Return,2023-06-17,AFLOAT,Gujarat,383315,West Bengal,733103,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,733103,West Bengal,293,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-25,1.050000,84.7619047619048,15.257142857142856,293,279.0476190476190,WEST BENGAL,2023,6,188451
null,2023-06-21,8icvx,187916394193,187916394193_1,rto,2023-06-21,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,15.24000000000000,5.00,517589,Andhra Pradesh,320,0.000000000000000000,0.00000000000000,82,0,1,null,2023-06-21,1.050000,78.0952380952381,14.057142857142855,320,304.7619047619048,ANDHRA PRADESH,2023,6,188451
